チェック,サイト名,評価,投稿日,コメント(全体),コメント(良い点),コメント(改善点),コメント（翻訳:全体),コメント（翻訳:良い),コメント（翻訳:改善点),投稿者,レビューID
false,Trip.com,10,2026-03-21,직원분들이 항상 대기중이고 문제가 생기거나 캐리어를 맡길때 늘 웃으며 잘 해결해줍니다.  청결도는 충분히 깨끗하다고 생각,,,従業員がいつも待機中で問題が発生したり、キャリアを任せるときはいつも笑ってうまく解決してくれます。  清潔さは十分にきれいだと思います,,,ゲ‍ス‍ト,trip_1882234268
false,Booking.com,8,2026-03-21,,가까움,조식,,近い,朝食,Kyung,bookingcom_622017_a904eef8588d29a10398aa19e3c12886
false,Trip.com,7,2026-03-21,일본은 다 좁긴하지만 캐리어 펼치면앉을곳없음 그리고 이불을 마지막날아침에확인한건데 너무 얼룩져있고 놀랐습니다.그래서 청결부분에서 좀안좋았던거같아요 서비스는좋앗습니다,,,日本は狭いですが、キャリアを広げると座る場所がなく、布団を最後の日の朝に確認しましたが、汚れていて驚きました。,,,ゲ‍ス‍ト,trip_1882618854
false,Google,2,2026-03-21,,,,,,,野口信二,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_1ff46c2b7434c0d5b674bf8c9ebfdfa6
false,楽天トラベル,4,2026-03-21,フロント対応はしっかり、丁寧。ベテランと若手がいて頼もしかった。ウェルカムドリンクのレモン水おいしい。部屋はちょっと暗くて、パソコンの作業はする気になれず。設備は古いが清潔であった。朝食が美味しかったです。 ,,,フロント対応はしっかり、丁寧。ベテランと若手がいて頼もしかった。ウェルカムドリンクのレモン水おいしい。部屋はちょっと暗くて、パソコンの作業はする気になれず。設備は古いが清潔であった。朝食が美味しかったです。 ,,,キャンプ555,rakuten_29211_5c016e96f78fe7bb6ca562e30081b85a
false,Trip.com,10,2026-03-20,值得再次造訪！,,,また訪れる価値がある！,,,ゲ‍ス‍ト,trip_1881241412
false,Booking.com,8,2026-03-20,,아침식사,없음,,朝食,なし,Sunjung,bookingcom_622017_085266088b68dd02c1c5556d6d63815c
false,Booking.com,8,2026-03-20,,,,,,,Jisook,bookingcom_622017_03d147bd159cf7b93091bc9bf8cdad11
false,Google,3,2026-03-20,,,,,,,中村智司,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_733910a68f485c176dcaa46aac98f6ff
false,Booking.com,9,2026-03-20,,,,,,,廣山,bookingcom_622017_d809a038f6f4a65c90a9d0f6a42cd452
false,楽天トラベル,3,2026-03-20,古い建物だったが部屋には空気清浄機もおいてありベッドの寝心地も良かったです。天井のシミや壁紙が一部剥がれていたりライトの埃が気になった。スタッフの対応は親切でした。駅に近く子連れだったので、とても便利でした。ありがとうございました。,,,古い建物だったが部屋には空気清浄機もおいてありベッドの寝心地も良かったです。天井のシミや壁紙が一部剥がれていたりライトの埃が気になった。スタッフの対応は親切でした。駅に近く子連れだったので、とても便利でした。ありがとうございました。,,,ひろママ１１２２,rakuten_29211_7f45d89a217379e7b17a3fe07d40a5d7
false,Booking.com,8,2026-03-19,,"Bien qu'en face de la gare, très bonne insonorisation de la chambre. Situation plein centre ville et proche train, métro,bus",,,駅の向かいという立地にもかかわらず、部屋は非常に防音性が高く快適でした。市内中心部に位置し、電車、地下鉄、バスの駅にも近いです。,,Isabelle,bookingcom_622017_b1698fed45ff94c817be09260cf70f1c
false,Booking.com,7,2026-03-19,,博多駅前の立地が最高で、とても便利です。,部屋の中、特にユニットバスが古い造りで、洗面所の蛇口が2口式なのが残念ですが、それ以外は快適でした。,,博多駅前の立地が最高で、とても便利です。,部屋の中、特にユニットバスが古い造りで、洗面所の蛇口が2口式なのが残念ですが、それ以外は快適でした。,Yasunori,bookingcom_622017_ff828b853343285c476381abd0f6f055
false,Trip.com,8,2026-03-19,早餐每天都差不多 房間有點暗，燈不夠光。,,,朝食はほぼ毎日同じです。部屋は少し暗く、照明が十分ではありません。,,,ゲ‍ス‍ト,trip_1880462564
false,Booking.com,7,2026-03-19,,,,,,,Yenyu,bookingcom_622017_00fd09e8c483f3ef3baae9f72bd1dcad
false,Google,1,2026-03-19,不慣れな年寄りだけで宿泊するのは無理 システムが良くない,,,不慣れな年寄りだけで宿泊するのは無理 システムが良くない,,,Sam Nakaboh,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_c6153d6236323a1be88955dea7188adf
false,Google,5,2026-03-18,足と臀部のマッサージ機能があり、とても快適です。,,,足と臀部のマッサージ機能があり、とても快適です。,,,Cu Ch,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_6ccb2f1dc27e43796f7335427d6f50ca
false,Trip.com,10,2026-03-18,"ทุกอย่างดีหมด การเดินทาง,ความสะอาด,ทำเลที่ตั้ง รวมอาหารเช้าทุกวัน.",,,旅行の手配、清潔さ、立地、そして毎日の朝食まで、すべてが素晴らしかったです。,,,ゲ‍ス‍ト,trip_1879751350
false,Trip.com,10,2026-03-18,이른시간 도착해서 데스크 직원분께서 친절히 캐리어 보관등 안내해주셔서 감사 했습니다. 기회가 된다먄 또 찾이 뵙겠습니다.,,,早い時間に到着して、デスクスタッフの方が親切にキャリア保管などご案内いただきありがとうございました。機会になるなんてまたお探しします。,,,ゲ‍ス‍ト,trip_1880022186
false,Booking.com,3,2026-03-18,,朝ごはんの種類が多くて美味しい！ 部屋はとても綺麗。,風呂、トイレが少し汚く、生乾きの匂いがするのが残念 又、手元のライトが壊れててつかなかった。他はつくけどそこはつかなくてもいい感じだったけど。,,朝ごはんの種類が多くて美味しい！ 部屋はとても綺麗。,風呂、トイレが少し汚く、生乾きの匂いがするのが残念 又、手元のライトが壊れててつかなかった。他はつくけどそこはつかなくてもいい感じだったけど。,日高,bookingcom_622017_f5d81b16859ad6b92a4cfbc478d0d49e
false,Booking.com,8,2026-03-18,,朝食が、思っていた以上に品数が、豊富で、美味しかったです。,,,朝食が、思っていた以上に品数が、豊富で、美味しかったです。,,Machiko,bookingcom_622017_7888178a0e901413944ed32715eb71c8
false,じゃらん,3,2026-03-18,スタッフみなさん感じが良くて良かった。  部屋は確かに古さはあるが、部屋も広くて、立地がとにかく良いのでまたお世話になりたい。  朝食は会場が狭く、すごく賑やかだったのでやめた。  (部屋で食べれる簡単なものがあれば嬉しい)  フリードリンクも助かった。,,,スタッフみなさん感じが良くて良かった。  部屋は確かに古さはあるが、部屋も広くて、立地がとにかく良いのでまたお世話になりたい。  朝食は会場が狭く、すごく賑やかだったのでやめた。  (部屋で食べれる簡単なものがあれば嬉しい)  フリードリンクも助かった。,,,ーさん,jalan_308449_efaa0df4dcad29f5726308006c688e7e
false,Google,5,2026-03-18,裡面有足部按摩及屁股按摩器很舒服,,,足と臀部のマッサージ機能があり、とても快適です。,,,Cu Ch,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_54d20a7b65bb12b815e0314972993d89
false,Trip.com,9,2026-03-17,"Goog location, convenient transportation, delicious breakfast and comfortable suite. Overall experience was good.",,,立地が良く、交通の便も良く、朝食も美味しく、スイートルームも快適でした。全体的に満足です。,,,ゲ‍ス‍ト,trip_1878525272
false,Booking.com,8,2026-03-17,,하카타역 바로코앞이라 너무편했어요. 이치란라면집.편의점도 바로 옆건물에붙어있고. 다이소도 바로앞이구요. 직원분들도 친절하시고 호텔이 오래된듯하긴했지만 욕실이나 침대도 편했어요. 엘레베이터가 항상 기다리고있어 편하더라고요.,히터소리가 무지크더라구요^^; 세면대의 찬물조리개에서 물이 줄줄 흘러내렸는데 카운터에 전달은 못했네요ㅜ 하카타역바로코앞이니만큼 대로변의 소음은 참아야죠!,,博多駅バロコの前だったのでとても楽しかったです。一蘭ラーメン屋さん。コンビニもすぐ隣の建物に付いてるし。ダイソーもすぐ前です。スタッフの方も親切でホテルが古いようでしたがバスルームやベッドも楽でした。エレベーターがいつも待っていて楽でした。,ヒーターの音は無知でした^^;洗面台の冷水絞りで水がずっと流れ落ちたのですがカウンターに届けませんでしたㅜ博多駅のバロコ前だから、通りの騒音は我慢しなければなりません！,Joohee,bookingcom_622017_9326631243d8ddc8a98516a65ebdd4b6
