チェック,サイト名,評価,投稿日,コメント(全体),コメント(良い点),コメント(改善点),コメント（翻訳:全体),コメント（翻訳:良い),コメント（翻訳:改善点),投稿者,レビューID
false,Trip.com,10,2026-02-09,"Club Citta에서 개최된 공연을 관람하기 위해 방문했습니다. 호텔에서 도보 5분 정도로 접근성이 아주 훌륭했습니다.  호텔은 깨끗하고 쾌적했습니다. 체크인 시 친절하셨고 방에는 물 한 병과 가습기, 공기청정기가 비치되어 있어서 아주 유용했습니다.  18층 도심이 보이는 전망의 방이었습니다. 열차 소리가 조금 나긴 했지만 크게 거슬리진 않았습니다. 욕실도 깨끗하게 관리되어 있었고 여성용 어매니티는 프론트 데스크에서 받을 수 있어서 좋았습니다.",,,Club Cittaで開催された公演を観覧するために訪れました。ホテルから徒歩5分ほどアクセスがとても素晴らしかったです。  ホテルは清潔で快適でした。チェックイン時に親切で、部屋には水のボトルや加湿器、空気清浄機が備わっていてとても便利でした。  18階の都心が見える眺めの部屋でした。電車の音が少し伸びていましたが、大きく鈍くなりませんでした。バスルームもきれいに管理されていて、女性用アマニティはフロントデスクでもらえてよかったです。,,,ゲ‍ス‍ト,trip_1840246544
false,Booking.com,8,2026-02-08,,,,,,,Yumiko,bookingcom_260186_1db46b381edeed814e4feceaef24d035
false,Trip.com,10,2026-02-08,地點距離車站近，旁邊生活機能也很方便，房間整體來說都很乾淨，就是一般日本飯店格局。,,,駅に近く、周辺施設も非常に便利です。客室は概ね清潔で、典型的な日本のホテルといった感じです。,,,ゲ‍ス‍ト,trip_1839360270
false,Booking.com,8,2026-02-08,,,,,,,Monica,bookingcom_260186_ae7c0833661cf4bf21344ca639eb7a2e
false,Google,4,2026-02-08,,,,,,,y y,google_ChIJ2dgSdPttH2AR3N7Ip3WIiwc_e8674048a7b41347091b6980ba533813
false,Trip.com,9,2026-02-08,羽田搭到京急川崎站東口出再行大約十分鐘，酒店就在JR川崎站旁邊，check in 當日14：00前已到酒店，前台服務員非常好，話有房可以提早俾我哋。酒店附近非常多食店，又有幾個商場可以行街。,,,羽田空港から京急川崎駅東口まで行き、徒歩約10分。ホテルはJR川崎駅のすぐ隣です。チェックインは前日の午後2時前にホテルに到着しましたが、フロントの係員の方がとても親切で、早めに部屋を用意してくれると言ってくれました。ホテルの近くにはたくさんのレストランがあり、徒歩圏内にショッピングモールもいくつかあります。,,,ゲ‍ス‍ト,trip_1839977882
false,楽天トラベル,5,2026-02-07,最上階で、部屋に入ればシングルで予約していたのにツインとたいへん驚き、ゆったりと過ごすことができ大満足でした 部屋の清掃も行き届いていて、今後も泊まることがあれば、迷う事なく宿泊させてもらいます,,,最上階で、部屋に入ればシングルで予約していたのにツインとたいへん驚き、ゆったりと過ごすことができ大満足でした 部屋の清掃も行き届いていて、今後も泊まることがあれば、迷う事なく宿泊させてもらいます,,,はなちゃん274,rakuten_2056_ece2ff73bfa456362dcd7f5364f00355
false,Booking.com,9,2026-02-07,,周囲に何でもある。,特に無いかなぁ？,,周囲に何でもある。,特に無いかなぁ？,Hidenori,bookingcom_260186_419ceec1d488374aa366a17456393b46
false,Booking.com,10,2026-02-07,,,,,,,Tomoko,bookingcom_260186_5c16a8b534318b0ed01fe3d448d1e2a3
false,じゃらん,2,2026-02-07,川崎への出張で、じゃらんのクーポン利用で宿泊しました。  ホテルが駅前のローケーションなので、部屋は手狭で、お風呂もビジネスホテル仕様でしたが、不便はありませんでした。  ただ、隣の部屋との壁が薄いのか、隣人のイビキがうるさくて眠れず、夜中にフロントから『耳栓』を持って来て貰いました。安ホテルでは無いのにと驚きました。  朝食はセット外で頼めば3千円との事だったので期待していました。  シェフがその場で焼いてくれる地元の卵の目玉焼きは美味しかったですが、それ以外のブッフェに並ぶ食べ物(品数は豊富でした)はどれもあまり美味しくありませんでした。食材自体があまり良くないと感じました。  品数を減らしてでも、質にこだわった方が良いのではと思いました。  睡眠不足と不満足な朝食で、残念な宿泊となりました。,,,川崎への出張で、じゃらんのクーポン利用で宿泊しました。  ホテルが駅前のローケーションなので、部屋は手狭で、お風呂もビジネスホテル仕様でしたが、不便はありませんでした。  ただ、隣の部屋との壁が薄いのか、隣人のイビキがうるさくて眠れず、夜中にフロントから『耳栓』を持って来て貰いました。安ホテルでは無いのにと驚きました。  朝食はセット外で頼めば3千円との事だったので期待していました。  シェフがその場で焼いてくれる地元の卵の目玉焼きは美味しかったですが、それ以外のブッフェに並ぶ食べ物(品数は豊富でした)はどれもあまり美味しくありませんでした。食材自体があまり良くないと感じました。  品数を減らしてでも、質にこだわった方が良いのではと思いました。  睡眠不足と不満足な朝食で、残念な宿泊となりました。,,,ふみくんさん,jalan_322153_178696df4aaed00e0f394a9e454dd05e
false,じゃらん,1,2026-02-07,川崎への出張で、じゃらんのクーポン利用で宿泊しました。  ホテルが駅前のローケーションなので、部屋は手狭で、お風呂もビジネスホテル仕様でしたが、不便はありませんでした。  ただ、隣の部屋との壁が薄いのか、隣人のイビキがうるさくて眠れず、夜中にフロントから『耳栓』を持って来て貰いました。安ホテルでは無いのにと驚きました。  朝食はセット外で頼めば3千円との事だったので期待していました。  シェフがその場で焼いてくれる地元の卵の目玉焼きは美味しかったですが、それ以外のブッフェに並ぶ食べ物(品数は豊富でした)はどれもあまり美味しくありませんでした。食材自体があまり良くないと感じました。  品数を減らしてでも、質にこだわった方が良いのではと思いました。  睡眠不足と不満足な朝食で、残念な宿泊となりました。,,,川崎への出張で、じゃらんのクーポン利用で宿泊しました。  ホテルが駅前のローケーションなので、部屋は手狭で、お風呂もビジネスホテル仕様でしたが、不便はありませんでした。  ただ、隣の部屋との壁が薄いのか、隣人のイビキがうるさくて眠れず、夜中にフロントから『耳栓』を持って来て貰いました。安ホテルでは無いのにと驚きました。  朝食はセット外で頼めば3千円との事だったので期待していました。  シェフがその場で焼いてくれる地元の卵の目玉焼きは美味しかったですが、それ以外のブッフェに並ぶ食べ物(品数は豊富でした)はどれもあまり美味しくありませんでした。食材自体があまり良くないと感じました。  品数を減らしてでも、質にこだわった方が良いのではと思いました。  睡眠不足と不満足な朝食で、残念な宿泊となりました。,,,ふみくんさん,jalan_322153_145d4f95bc5ee66288c69ce3204d3310
false,Trip.com,8,2026-02-06,部屋は普通。朝食バイキングは色々あっておいしかった。,,,部屋は普通。朝食バイキングは色々あっておいしかった。,,,ゲ‍ス‍ト,trip_1837463574
false,Google,4,2026-02-06,,,,,,,hiromasa oguroya,google_ChIJ2dgSdPttH2AR3N7Ip3WIiwc_7dd759084353fc3f8e3c71fcd2bdbff7
false,楽天トラベル,4,2026-02-06,駅近くで助かります。朝食メニューのレパートリーがもう少しあると良いかなぁと思います,,,駅近くで助かります。朝食メニューのレパートリーがもう少しあると良いかなぁと思います,,,2525kara,rakuten_2056_dffea37cbd3ff2bf6e64e603ebf72209
false,Trip.com,10,2026-02-05,床墊比較適合我，其他的也都不錯。唯一的不好的地方就是沒洗衣機～,,,マットレスは私にぴったりで、その他全て素晴らしいです。唯一の欠点は、洗濯機が付いていないことです。,,,ゲ‍ス‍ト,trip_1836303273
false,Booking.com,10,2026-02-05,,施設、対応全て,なし,,施設、対応全て,なし,イソ,bookingcom_260186_bf56f98d0c89f483494269b8795f3a8a
false,Agoda,10,2026-02-05,,施設、対応全て,なし,,施設、対応全て,なし,イソ,agoda_96600_bf56f98d0c89f483494269b8795f3a8a
false,Booking.com,8,2026-02-04,,,,,,,Hiroaki,bookingcom_260186_2484c1f298e862b14b8e47c4ae1a9d20
false,Booking.com,9,2026-02-04,,"Café da manhã e localização são os pontos fortes do hotel. O hotel também guardou gentilmente sem custo, as bagagens maiores após o check-out para viagem realizada em regiões mais distantes para retornar ao hotel e continuar como hóspede.","Na segunda hospedagem, no retorno, o apartamento não estava voltado para frente da via principal o que reduzia vista melhor da área.",,朝食と立地の良さがこのホテルの強みです。また、遠方への旅行のために、チェックアウト後も大きな荷物を無料で預かってくれるので、宿泊客はホテルに戻って滞在を続けることができます。,2回目の滞在で、再び訪れた際、アパートは幹線道路に面していなかったため、周辺の景色があまり楽しめなかった。,Shinji,bookingcom_260186_73e711e9a467f0fb492a91edf5f1679d
false,Booking.com,9,2026-02-04,,,,,,,Shali,bookingcom_260186_5f846d0d115088d68301a9e370fb9b85
false,Booking.com,10,2026-02-03,,,,,,,Guinto,bookingcom_260186_8eb592237fdc1db87b5b006386774b02
false,Google,5,2026-02-03,①ロケーション最高！駅に近く、隣がスーパーで便利。さらに言えば川崎のゴチャゴチャしたほう（モアーズより向こう）に歩いていかなくてすむのが助かる。 ②11時チェックアウト最高！ ③広い部屋最高！ ④掃除の方が礼儀正しく、優しい。 ⑤研修中のフロントスタッフのタメ口混じりの敬語が面白かったが、ちょっと川崎すぎると思うのでどうにかしたほうがいい。 ⑥部屋に最初から低反発枕と羽枕両方があって、低反発枕が気持ちよかった。  また泊まります。,,,①ロケーション最高！駅に近く、隣がスーパーで便利。さらに言えば川崎のゴチャゴチャしたほう（モアーズより向こう）に歩いていかなくてすむのが助かる。 ②11時チェックアウト最高！ ③広い部屋最高！ ④掃除の方が礼儀正しく、優しい。 ⑤研修中のフロントスタッフのタメ口混じりの敬語が面白かったが、ちょっと川崎すぎると思うのでどうにかしたほうがいい。 ⑥部屋に最初から低反発枕と羽枕両方があって、低反発枕が気持ちよかった。  また泊まります。,,,كامي مۇرا,google_ChIJ2dgSdPttH2AR3N7Ip3WIiwc_5e4e21d36b559cf9606af1b1f9b054e9
